idiom,label,count
var_2C = dword ptr -2Ch  | * | var_10 = dword ptr -10h ,data,4
loc_40B400:   | * | jz short loc_40B42E ,gcc,1
"cmp byte ptr [ebx+104h], 28h   | * | mov eax, [ebx+100h] ",gcc,1
"jz short loc_40B42E  | * | cmp eax, 0FFh ",gcc,1
"mov eax, [ebx+100h]  | * | jz loc_40B5B4 ",gcc,1
jz loc_40B5B4  | * | loc_40B41D:  ,gcc,1
"loc_40B41D:   | * | mov [ebx+100h], esi ",gcc,1
"mov [ebx+100h], esi  | * | loc_40B42E:  ",gcc,1
"mov byte ptr [ebx+104h], 20h   | * | mov ecx, [ecx+4] ",gcc,1
"loc_40B42E:   | * | mov edx, ebp ",gcc,1
"mov ecx, [ecx+4]  | * | mov eax, ebx ",gcc,2
"mov edx, ebp  | * | call _d_print_comp ",gcc,2
"mov eax, ebx  | * | mov eax, [ebx+100h] ",gcc,6
"call _d_print_comp  | * | mov esi, offset asc_4150C2  ",gcc,1
"mov eax, [ebx+100h]  | * | jmp short loc_40B467 ",gcc,1
"mov esi, offset asc_4150C2   | * | align 4 ",gcc,1
jmp short loc_40B467  | * | loc_40B448:  ,gcc,1
loc_40B448:   | * | inc eax ,gcc,1
"mov ecx, eax  | * | loc_40B44B:  ",gcc,1
"loc_40B44B:   | * | mov [ebx+100h], eax ",gcc,1
"mov [ebx+104h], dl  | * | cmp esi, 4150C5h ",gcc,1
"cmp esi, 4150C5h  | * | loc_40B467:  ",gcc,1
"loc_40B467:   | * | cmp eax, 0FFh ",gcc,1
"mov dl, [esi]  | * | jnz short loc_40B448 ",gcc,1
"jnz short loc_40B448  | * | mov eax, [ebx+10Ch] ",gcc,1
"xor ecx, ecx  | * | jmp short loc_40B44B ",gcc,1
jmp short loc_40B44B  | * | loc_40B4AC:  ,gcc,1
"align 4  | * | mov ecx, [ecx+4] ",gcc,1
"loc_40B4AC:   | * | mov edx, ebp ",gcc,1
"mov eax, [ebx+100h]  | * | jz loc_40B580 ",gcc,1
jz loc_40B580  | * | loc_40B4CC:  ,gcc,1
"lea edx, [eax+1]  | * | mov byte ptr [ebx+eax], 29h  ",gcc,4
"loc_40B4CC:   | * | mov [ebx+100h], edx ",gcc,1
"mov byte ptr [ebx+eax], 29h   | * | mov byte ptr [ebx+104h], 29h  ",gcc,4
"mov [ebx+100h], edx  | * | jmp loc_40B278 ",gcc,2
"mov byte ptr [ebx+104h], 29h   | * | align 4 ",gcc,1
jmp loc_40B278  | * | loc_40B4E4:  ,gcc,1
"align 4  | * | mov eax, [ebx+100h] ",gcc,1
"loc_40B4E4:   | * | cmp eax, 0FFh ",gcc,1
"mov eax, [ebx+100h]  | * | jz loc_40B5F0 ",gcc,1
jz loc_40B5F0  | * | loc_40B4F8:  ,gcc,1
"lea edx, [eax+1]  | * | mov byte ptr [ebx+eax], 2Ah  ",gcc,1
"loc_40B4F8:   | * | mov [ebx+100h], edx ",gcc,1
"mov byte ptr [ebx+eax], 2Ah   | * | mov byte ptr [ebx+104h], 2Ah  ",gcc,1
"mov byte ptr [ebx+104h], 2Ah   | * | align 10h ",gcc,1
jmp loc_40B278  | * | loc_40B510:  ,gcc,1
"align 10h  | * | mov byte ptr [ebx+0FFh], 0 ",gcc,2
"loc_40B510:   | * | mov eax, [ebx+10Ch] ",gcc,1
"call dword ptr [ebx+108h]  | * | mov esi, 1 ",gcc,3
"inc dword ptr [ebx+120h]  | * | xor eax, eax ",gcc,14
"mov esi, 1  | * | mov ecx, [esp+3Ch+var_24] ",gcc,2
"xor eax, eax  | * | jmp loc_40B250 ",gcc,1
"mov ecx, [esp+3Ch+var_24]  | * | loc_40B54C:  ",gcc,1
"jmp loc_40B250  | * | mov byte ptr [ebx+0FFh], 0 ",gcc,1
"loc_40B54C:   | * | mov eax, [ebx+10Ch] ",gcc,1
"mov [esp+3Ch+var_38], 0FFh  | * | call dword ptr [ebx+108h] ",gcc,16
"mov [esp+3Ch+var_3C], ebx  | * | inc dword ptr [ebx+120h] ",gcc,16
"call dword ptr [ebx+108h]  | * | mov edx, 1 ",gcc,11
"mov edx, 1  | * | jmp loc_40B294 ",gcc,1
"xor eax, eax  | * | loc_40B580:  ",gcc,1
"jmp loc_40B294  | * | mov byte ptr [ebx+0FFh], 0 ",gcc,1
"loc_40B580:   | * | mov eax, [ebx+10Ch] ",gcc,1
"mov edx, 1  | * | jmp loc_40B4CC ",gcc,1
"xor eax, eax  | * | loc_40B5B4:  ",gcc,1
"jmp loc_40B4CC  | * | mov byte ptr [ebx+0FFh], 0 ",gcc,1
"loc_40B5B4:   | * | mov eax, [ebx+10Ch] ",gcc,1
"xor eax, eax  | * | jmp loc_40B41D ",gcc,1
"mov ecx, [esp+3Ch+var_24]  | * | loc_40B5F0:  ",gcc,1
"jmp loc_40B41D  | * | mov byte ptr [ebx+0FFh], 0 ",gcc,1
"loc_40B5F0:   | * | mov eax, [ebx+10Ch] ",gcc,1
"mov edx, 1  | * | jmp loc_40B4F8 ",gcc,1
"xor eax, eax  | * | _d_print_mod endp ",gcc,1
jmp loc_40B4F8  | * | _d_print_mod_list proc near  ,gcc,1
var_58 = dword ptr -58h  | * | var_48 = dword ptr -48h ,data,1
var_48 = dword ptr -48h  | * | var_40 = dword ptr -40h ,data,2
var_44 = dword ptr -44h  | * | var_35 = byte ptr -35h ,data,1
var_40 = dword ptr -40h  | * | arg_0 = dword ptr 4 ,data,1
"push esi  | * | sub esp, 4Ch ",gcc,1
"push ebx  | * | mov [esp+5Ch+var_40], edx ",gcc,1
"sub esp, 4Ch  | * | mov ebx, ecx ",gcc,1
"mov [esp+5Ch+var_40], edx  | * | mov edi, [esp+5Ch+arg_0] ",gcc,1
"mov ebx, ecx  | * | test ecx, ecx ",gcc,1
"mov edi, [esp+5Ch+arg_0]  | * | jz short loc_40B6A8 ",gcc,1
"test ecx, ecx  | * | mov esi, eax ",gcc,1
"jz short loc_40B6A8  | * | mov eax, [eax+118h] ",gcc,1
"mov esi, eax  | * | test eax, eax ",gcc,2
"mov eax, [eax+118h]  | * | jz short loc_40B652 ",gcc,1
"test eax, eax  | * | jmp short loc_40B6A8 ",gcc,1
jz short loc_40B652  | * | align 4 ,gcc,1
jmp short loc_40B6A8  | * | loc_40B648:  ,gcc,1
"align 4  | * | mov eax, [esi+118h] ",gcc,1
"loc_40B648:   | * | test eax, eax ",gcc,1
"mov eax, [esi+118h]  | * | jnz short loc_40B6A8 ",gcc,1
"test eax, eax  | * | loc_40B652:  ",gcc,1
"jnz short loc_40B6A8  | * | mov eax, [ebx+8] ",gcc,1
"loc_40B652:   | * | test eax, eax ",gcc,1
"mov eax, [ebx+8]  | * | jnz short loc_40B6A2 ",gcc,1
"jnz short loc_40B6A2  | * | test edi, edi ",gcc,1
"mov ecx, [ebx+4]  | * | jnz short loc_40B66A ",gcc,1
"test edi, edi  | * | mov eax, [ecx] ",gcc,1
"jnz short loc_40B66A  | * | sub eax, 1Ah ",gcc,1
"mov eax, [ecx]  | * | cmp eax, 2 ",gcc,1
"sub eax, 1Ah  | * | jbe short loc_40B6A2 ",gcc,1
"cmp eax, 2  | * | loc_40B66A:  ",gcc,1
"jbe short loc_40B6A2  | * | mov dword ptr [ebx+8], 1 ",gcc,1
"loc_40B66A:   | * | mov ebp, [esi+110h] ",gcc,1
"mov dword ptr [ebx+8], 1  | * | mov eax, [ebx+0Ch] ",gcc,1
"mov ebp, [esi+110h]  | * | mov [esi+110h], eax ",gcc,1
"mov eax, [ebx+0Ch]  | * | mov eax, [ecx] ",gcc,1
"mov [esi+110h], eax  | * | cmp eax, 25h  ",gcc,1
"mov eax, [ecx]  | * | jz short loc_40B6B0 ",gcc,1
"cmp eax, 25h   | * | cmp eax, 26h  ",gcc,1
jz short loc_40B6B0  | * | jz short loc_40B6D1 ,gcc,1
"cmp eax, 26h   | * | cmp eax, 2 ",gcc,1
jz short loc_40B6D1  | * | jz short loc_40B6F2 ,gcc,1
"cmp eax, 2  | * | mov edx, [esp+5Ch+var_40] ",gcc,1
"jz short loc_40B6F2  | * | mov eax, esi ",gcc,1
"mov edx, [esp+5Ch+var_40]  | * | call _d_print_mod ",gcc,1
"mov eax, esi  | * | mov [esi+110h], ebp ",gcc,4
call _d_print_mod  | * | loc_40B6A2:  ,gcc,1
"mov [esi+110h], ebp  | * | mov ebx, [ebx] ",gcc,1
"loc_40B6A2:   | * | test ebx, ebx ",gcc,1
"mov ebx, [ebx]  | * | jnz short loc_40B648 ",gcc,1
"test ebx, ebx  | * | loc_40B6A8:  ",gcc,1
"jnz short loc_40B648  | * | add esp, 4Ch ",gcc,1
loc_40B6A8:   | * | pop ebx ,gcc,1
"add esp, 4Ch  | * | pop esi ",gcc,4
pop ebp  | * | loc_40B6B0:  ,gcc,1
"retn  | * | add ecx, 8 ",gcc,1
"loc_40B6B0:   | * | mov eax, [ebx] ",gcc,1
"add ecx, 8  | * | mov [esp+5Ch+var_5C], eax ",gcc,1
"mov eax, [ebx]  | * | mov edx, [esp+5Ch+var_40] ",gcc,2
"mov [esp+5Ch+var_5C], eax  | * | mov eax, esi ",gcc,2
"mov edx, [esp+5Ch+var_40]  | * | call _d_print_function_type_isra_9 ",gcc,1
"call _d_print_function_type_isra_9  | * | add esp, 4Ch ",gcc,1
"mov [esi+110h], ebp  | * | pop ebx ",gcc,3
pop ebp  | * | loc_40B6D1:  ,gcc,1
"retn  | * | add ecx, 4 ",gcc,1
"loc_40B6D1:   | * | mov eax, [ebx] ",gcc,1
"add ecx, 4  | * | mov [esp+5Ch+var_5C], eax ",gcc,1
"mov edx, [esp+5Ch+var_40]  | * | call _d_print_array_type_isra_7 ",gcc,1
"call _d_print_array_type_isra_7  | * | add esp, 4Ch ",gcc,1
pop ebp  | * | loc_40B6F2:  ,gcc,1
"retn  | * | mov edi, [esi+114h] ",gcc,1
"loc_40B6F2:   | * | mov dword ptr [esi+114h], 0 ",gcc,1
"mov edi, [esi+114h]  | * | mov ecx, [ecx+4] ",gcc,1
"mov dword ptr [esi+114h], 0  | * | mov edx, [esp+5Ch+var_40] ",gcc,1
"mov ecx, [ecx+4]  | * | mov eax, esi ",gcc,1
"mov edx, [esp+5Ch+var_40]  | * | call _d_print_comp ",gcc,2
"mov eax, esi  | * | mov [esi+114h], edi ",gcc,1
"call _d_print_comp  | * | mov eax, [esi+100h] ",gcc,1
"mov [esi+114h], edi  | * | test byte ptr [esp+5Ch+var_40], 4 ",gcc,1
"mov eax, [esi+100h]  | * | jnz short loc_40B785 ",gcc,1
"test byte ptr [esp+5Ch+var_40], 4  | * | mov edi, offset unk_414D48 ",gcc,1
"jnz short loc_40B785  | * | mov [esp+5Ch+var_44], ebx ",gcc,1
"mov edi, offset unk_414D48  | * | jmp short loc_40B74B ",gcc,1
"mov [esp+5Ch+var_44], ebx  | * | align 10h ",gcc,1
jmp short loc_40B74B  | * | loc_40B730:  ,gcc,1
loc_40B730:   | * | inc eax ,gcc,1
"mov ecx, eax  | * | loc_40B733:  ",gcc,1
"inc eax  | * | mov [esi+ecx], bl ",gcc,1
"loc_40B733:   | * | mov [esi+100h], eax ",gcc,1
"mov [esi+ecx], bl  | * | mov [esi+104h], bl ",gcc,1
"mov [esi+100h], eax  | * | inc edi ",gcc,2
"mov [esi+104h], bl  | * | cmp edi, offset unk_414D4A ",gcc,1
inc edi  | * | jz short loc_40B7A2 ,gcc,1
"cmp edi, offset unk_414D4A  | * | loc_40B74B:  ",gcc,1
"jz short loc_40B7A2  | * | mov bl, [edi] ",gcc,1
"loc_40B74B:   | * | cmp eax, 0FFh ",gcc,1
"mov bl, [edi]  | * | jnz short loc_40B730 ",gcc,1
"cmp eax, 0FFh  | * | mov byte ptr [esi+0FFh], 0 ",gcc,2
"jnz short loc_40B730  | * | mov eax, [esi+10Ch] ",gcc,1
"mov byte ptr [esi+0FFh], 0  | * | mov [esp+5Ch+var_54], eax ",gcc,3
"mov eax, [esi+10Ch]  | * | mov [esp+5Ch+var_58], 0FFh ",gcc,3
"mov [esp+5Ch+var_54], eax  | * | mov [esp+5Ch+var_5C], esi ",gcc,3
"mov [esp+5Ch+var_58], 0FFh  | * | call dword ptr [esi+108h] ",gcc,2
"mov [esp+5Ch+var_5C], esi  | * | inc dword ptr [esi+120h] ",gcc,2
"call dword ptr [esi+108h]  | * | mov eax, 1 ",gcc,2
"inc dword ptr [esi+120h]  | * | xor ecx, ecx ",gcc,2
"mov eax, 1  | * | jmp short loc_40B733 ",gcc,1
"xor ecx, ecx  | * | loc_40B785:  ",gcc,1
"jmp short loc_40B733  | * | cmp eax, 0FFh ",gcc,1
loc_40B785:   | * | jz short loc_40B7E0 ,gcc,1
jz short loc_40B7E0  | * | loc_40B78F:  ,gcc,1
"lea edx, [eax+1]  | * | mov byte ptr [esi+eax], 2Eh  ",gcc,1
"loc_40B78F:   | * | mov [esi+100h], edx ",gcc,1
"mov byte ptr [esi+eax], 2Eh   | * | mov byte ptr [esi+104h], 2Eh  ",gcc,1
"mov [esi+100h], edx  | * | jmp short loc_40B7A6 ",gcc,1
"mov byte ptr [esi+104h], 2Eh   | * | loc_40B7A2:  ",gcc,1
"jmp short loc_40B7A6  | * | mov ebx, [esp+5Ch+var_44] ",gcc,1
loc_40B7A2:   | * | loc_40B7A6:  ,gcc,1
"mov ebx, [esp+5Ch+var_44]  | * | mov eax, [ebx+4] ",gcc,1
"loc_40B7A6:   | * | mov ebx, [eax+8] ",gcc,1
"mov eax, [ebx+4]  | * | mov eax, [ebx] ",gcc,1
"mov ebx, [eax+8]  | * | cmp eax, 41h  ",gcc,1
"mov eax, [ebx]  | * | jnz short loc_40B7BD ",gcc,1
"cmp eax, 41h   | * | jmp short loc_40B814 ",gcc,1
jnz short loc_40B7BD  | * | align 4 ,gcc,1
jmp short loc_40B814  | * | loc_40B7B8:  ,gcc,1
"align 4  | * | mov ebx, [ebx+4] ",gcc,1
"loc_40B7B8:   | * | mov eax, [ebx] ",gcc,1
"mov ebx, [ebx+4]  | * | loc_40B7BD:  ",gcc,1
"mov eax, [ebx]  | * | sub eax, 1Ah ",gcc,1
"loc_40B7BD:   | * | cmp eax, 2 ",gcc,1
"sub eax, 1Ah  | * | jbe short loc_40B7B8 ",gcc,1
"cmp eax, 2  | * | mov ecx, ebx ",gcc,1
"jbe short loc_40B7B8  | * | mov edx, [esp+5Ch+var_40] ",gcc,1
"call _d_print_comp  | * | add esp, 4Ch ",gcc,1
pop ebp  | * | loc_40B7E0:  ,gcc,1
"retn  | * | mov byte ptr [esi+0FFh], 0 ",gcc,1
"loc_40B7E0:   | * | mov eax, [esi+10Ch] ",gcc,1
"call dword ptr [esi+108h]  | * | mov edx, 1 ",gcc,1
"inc dword ptr [esi+120h]  | * | xor eax, eax ",gcc,1
"mov edx, 1  | * | jmp loc_40B78F ",gcc,1
"xor eax, eax  | * | loc_40B814:  ",gcc,1
"jmp loc_40B78F  | * | mov eax, [esi+100h] ",gcc,1
"loc_40B814:   | * | mov edi, offset aDefaultArg  ",gcc,1
"mov eax, [esi+100h]  | * | jmp short loc_40B83C ",gcc,1
"mov edi, offset aDefaultArg   | * | loc_40B821:  ",gcc,1
"jmp short loc_40B83C  | * | mov ecx, eax ",gcc,1
loc_40B821:   | * | inc eax ,gcc,1
"mov ecx, eax  | * | loc_40B824:  ",gcc,1
"inc eax  | * | mov [esi+ecx], dl ",gcc,1
"loc_40B824:   | * | mov [esi+100h], eax ",gcc,1
"mov [esi+ecx], dl  | * | mov [esi+104h], dl ",gcc,1
"mov [esi+104h], dl  | * | cmp edi, 41517Dh ",gcc,1
inc edi  | * | jz short loc_40B87E ,gcc,1
"cmp edi, 41517Dh  | * | loc_40B83C:  ",gcc,1
"jz short loc_40B87E  | * | mov dl, [edi] ",gcc,1
"loc_40B83C:   | * | cmp eax, 0FFh ",gcc,1
"mov dl, [edi]  | * | jnz short loc_40B821 ",gcc,1
"jnz short loc_40B821  | * | mov eax, [esi+10Ch] ",gcc,1
"mov [esp+5Ch+var_58], 0FFh  | * | mov byte ptr [esp+5Ch+var_48], dl ",gcc,1
"mov [esp+5Ch+var_5C], esi  | * | call dword ptr [esi+108h] ",gcc,3
"mov byte ptr [esp+5Ch+var_48], dl  | * | inc dword ptr [esi+120h] ",gcc,1
"mov eax, 1  | * | mov dl, byte ptr [esp+5Ch+var_48] ",gcc,1
"xor ecx, ecx  | * | jmp short loc_40B824 ",gcc,1
"mov dl, byte ptr [esp+5Ch+var_48]  | * | loc_40B87E:  ",gcc,1
"jmp short loc_40B824  | * | mov eax, [ebx+8] ",gcc,1
loc_40B87E:   | * | inc eax ,gcc,1
"mov eax, [ebx+8]  | * | mov [esp+5Ch+var_54], eax ",gcc,1
"inc eax  | * | mov [esp+5Ch+var_58], offset aLd  ",gcc,1
"mov [esp+5Ch+var_54], eax  | * | lea edx, [esp+5Ch+var_35] ",gcc,1
"mov [esp+5Ch+var_58], offset aLd   | * | mov [esp+5Ch+var_5C], edx  ",gcc,1
"lea edx, [esp+5Ch+var_35]  | * | mov [esp+5Ch+var_48], edx ",gcc,1
"mov [esp+5Ch+var_5C], edx   | * | call _sprintf ",gcc,1
"mov [esp+5Ch+var_48], edx  | * | xor eax, eax ",gcc,1
"xor eax, eax  | * | mov edx, [esp+5Ch+var_48] ",gcc,1
"mov ecx, 0FFFFFFFFh  | * | mov edi, edx ",gcc,1
"mov edx, [esp+5Ch+var_48]  | * | repne scasb ",gcc,1
"repne scasb  | * | mov eax, ecx ",gcc,1
"not ecx  | * | mov ecx, [esi+100h] ",gcc,1
"mov eax, ecx  | * | dec eax ",gcc,1
"mov ecx, [esi+100h]  | * | jz short loc_40B924 ",gcc,1
"dec eax  | * | mov edi, edx ",gcc,1
"jz short loc_40B924  | * | add eax, edx ",gcc,1
"mov edi, edx  | * | mov [esp+5Ch+var_44], ebx ",gcc,1
"add eax, edx  | * | mov ebx, eax ",gcc,1
"mov [esp+5Ch+var_44], ebx  | * | jmp short loc_40B8DD ",gcc,1
"mov ebx, eax  | * | loc_40B8C6:  ",gcc,1
"jmp short loc_40B8DD  | * | mov edx, ecx ",gcc,1
loc_40B8C6:   | * | inc ecx ,gcc,1
"mov edx, ecx  | * | loc_40B8C9:  ",gcc,1
"inc ecx  | * | mov [esi+edx], al ",gcc,2
"loc_40B8C9:   | * | mov [esi+100h], ecx ",gcc,1
"mov [esi+100h], ecx  | * | inc edi ",gcc,2
"mov [esi+104h], al  | * | cmp edi, ebx ",gcc,1
inc edi  | * | jz short loc_40B920 ,gcc,1
"cmp edi, ebx  | * | loc_40B8DD:  ",gcc,1
"jz short loc_40B920  | * | mov al, [edi] ",gcc,1
"loc_40B8DD:   | * | cmp ecx, 0FFh ",gcc,1
"mov al, [edi]  | * | jnz short loc_40B8C6 ",gcc,1
"cmp ecx, 0FFh  | * | mov byte ptr [esi+0FFh], 0 ",gcc,2
"jnz short loc_40B8C6  | * | mov edx, [esi+10Ch] ",gcc,1
"mov byte ptr [esi+0FFh], 0  | * | mov [esp+5Ch+var_54], edx ",gcc,2
"mov edx, [esi+10Ch]  | * | mov [esp+5Ch+var_58], 0FFh ",gcc,2
"mov [esp+5Ch+var_54], edx  | * | mov [esp+5Ch+var_5C], esi ",gcc,2
"mov [esp+5Ch+var_58], 0FFh  | * | mov byte ptr [esp+5Ch+var_48], al ",gcc,2
"mov byte ptr [esp+5Ch+var_48], al  | * | inc dword ptr [esi+120h] ",gcc,2
"call dword ptr [esi+108h]  | * | mov ecx, 1 ",gcc,2
"mov ecx, 1  | * | mov al, byte ptr [esp+5Ch+var_48] ",gcc,2
"xor edx, edx  | * | jmp short loc_40B8C9 ",gcc,1
"mov al, byte ptr [esp+5Ch+var_48]  | * | loc_40B920:  ",gcc,1
"jmp short loc_40B8C9  | * | mov ebx, [esp+5Ch+var_44] ",gcc,1
loc_40B920:   | * | loc_40B924:  ,gcc,1
"mov ebx, [esp+5Ch+var_44]  | * | mov edi, offset asc_41517E  ",gcc,1
loc_40B924:   | * | jmp short loc_40B94A ,gcc,1
"mov edi, offset asc_41517E   | * | loc_40B92B:  ",gcc,1
"jmp short loc_40B94A  | * | mov edx, ecx ",gcc,1
loc_40B92B:   | * | inc ecx ,gcc,1
"mov edx, ecx  | * | loc_40B92E:  ",gcc,1
"loc_40B92E:   | * | mov [esi+100h], ecx ",gcc,1
"mov [esi+104h], al  | * | cmp edi, 415181h ",gcc,1
inc edi  | * | jz loc_40B7B8 ,gcc,1
"cmp edi, 415181h  | * | loc_40B94A:  ",gcc,1
"jz loc_40B7B8  | * | mov al, [edi] ",gcc,1
"loc_40B94A:   | * | cmp ecx, 0FFh ",gcc,1
"mov al, [edi]  | * | jnz short loc_40B92B ",gcc,1
"jnz short loc_40B92B  | * | mov edx, [esi+10Ch] ",gcc,1
"xor edx, edx  | * | jmp short loc_40B92E ",gcc,1
"mov al, byte ptr [esp+5Ch+var_48]  | * | _d_print_mod_list endp ",gcc,1
jmp short loc_40B92E  | * | align 10h ,gcc,1
_d_print_mod_list endp  | * | _d_print_array_type_isra_7 proc near  ,gcc,1
var_34 = dword ptr -34h  | * | arg_0 = dword ptr 4 ,data,2
"mov esi, edx  | * | mov ecx, [esp+3Ch+arg_0] ",gcc,1
"mov edi, ecx  | * | test ecx, ecx ",gcc,1
"mov ecx, [esp+3Ch+arg_0]  | * | jz short loc_40B9D1 ",gcc,1
"test ecx, ecx  | * | mov eax, [esp+3Ch+arg_0] ",gcc,1
"jz short loc_40B9D1  | * | lea esi, [esi+0] ",gcc,1
"mov eax, [esp+3Ch+arg_0]  | * | loc_40B9AC:  ",gcc,1
"lea esi, [esi+0]  | * | mov edx, [eax+8] ",gcc,1
"loc_40B9AC:   | * | test edx, edx ",gcc,1
"mov edx, [eax+8]  | * | jz loc_40BA54 ",gcc,1
"test edx, edx  | * | mov eax, [eax] ",gcc,1
"jz loc_40BA54  | * | test eax, eax ",gcc,1
"mov eax, [eax]  | * | jnz short loc_40B9AC ",gcc,1
"test eax, eax  | * | mov [esp+3Ch+var_3C], 0 ",gcc,1
"jnz short loc_40B9AC  | * | mov ecx, [esp+3Ch+arg_0] ",gcc,1
"mov [esp+3Ch+var_3C], 0  | * | mov edx, esi ",gcc,3
"mov ecx, [esp+3Ch+arg_0]  | * | mov eax, ebx ",gcc,3
"mov edx, esi  | * | call _d_print_mod_list ",gcc,3
"mov eax, ebx  | * | loc_40B9D1:  ",gcc,1
"call _d_print_mod_list  | * | mov eax, [ebx+100h] ",gcc,1
loc_40B9D1:   | * | loc_40B9D7:  ,gcc,1
"mov eax, [ebx+100h]  | * | cmp eax, 0FFh ",gcc,5
loc_40B9D7:   | * | jz loc_40BB0B ,gcc,1
jz loc_40BB0B  | * | loc_40B9E5:  ,gcc,1
"lea edx, [eax+1]  | * | mov byte ptr [ebx+eax], 20h  ",gcc,1
"loc_40B9E5:   | * | mov [ebx+100h], edx ",gcc,1
"mov [ebx+100h], edx  | * | loc_40B9F6:  ",gcc,1
"mov byte ptr [ebx+104h], 20h   | * | cmp edx, 0FFh ",gcc,1
loc_40B9F6:   | * | jz loc_40BBA4 ,gcc,1
jz loc_40BBA4  | * | loc_40BA05:  ,gcc,1
"lea eax, [edx+1]  | * | mov byte ptr [ebx+edx], 5Bh  ",gcc,1
"loc_40BA05:   | * | mov [ebx+100h], eax ",gcc,1
"mov byte ptr [ebx+edx], 5Bh   | * | mov byte ptr [ebx+104h], 5Bh  ",gcc,1
"mov [ebx+100h], eax  | * | mov ecx, [edi] ",gcc,1
"mov byte ptr [ebx+104h], 5Bh   | * | test ecx, ecx ",gcc,1
"mov ecx, [edi]  | * | jz short loc_40BA2B ",gcc,1
"test ecx, ecx  | * | mov edx, esi ",gcc,1
"jz short loc_40BA2B  | * | mov eax, ebx ",gcc,1
"mov edx, esi  | * | call _d_print_comp ",gcc,1
call _d_print_comp  | * | loc_40BA2B:  ,gcc,1
loc_40BA2B:   | * | jz loc_40BB70 ,gcc,1
jz loc_40BB70  | * | loc_40BA39:  ,gcc,1
"lea edx, [eax+1]  | * | mov byte ptr [ebx+eax], 5Dh  ",gcc,1
"loc_40BA39:   | * | mov [ebx+100h], edx ",gcc,1
"mov byte ptr [ebx+eax], 5Dh   | * | mov byte ptr [ebx+104h], 5Dh  ",gcc,1
"mov [ebx+100h], edx  | * | add esp, 2Ch ",gcc,1
"mov byte ptr [ebx+104h], 5Dh   | * | pop ebx ",gcc,1
retn  | * | loc_40BA54:  ,gcc,1
"loc_40BA54:   | * | cmp dword ptr [eax], 26h  ",gcc,1
"mov eax, [eax+4]  | * | jz loc_40BBD8 ",gcc,1
"cmp dword ptr [eax], 26h   | * | mov eax, [ebx+100h] ",gcc,1
"jz loc_40BBD8  | * | mov ebp, offset asc_415182  ",gcc,1
"mov eax, [ebx+100h]  | * | jmp short loc_40BA8B ",gcc,1
"mov ebp, offset asc_415182   | * | align 10h ",gcc,1
jmp short loc_40BA8B  | * | loc_40BA70:  ,gcc,1
loc_40BA70:   | * | inc eax ,gcc,1
"mov ecx, eax  | * | loc_40BA73:  ",gcc,1
"loc_40BA73:   | * | mov [ebx+100h], eax ",gcc,1
"mov [ebx+100h], eax  | * | inc ebp ",gcc,1
"mov [ebx+104h], dl  | * | cmp ebp, 415184h ",gcc,1
inc ebp  | * | jz short loc_40BAD0 ,gcc,1
"cmp ebp, 415184h  | * | loc_40BA8B:  ",gcc,1
"jz short loc_40BAD0  | * | mov dl, [ebp+0] ",gcc,1
"loc_40BA8B:   | * | cmp eax, 0FFh ",gcc,1
"mov dl, [ebp+0]  | * | jnz short loc_40BA70 ",gcc,1
"jnz short loc_40BA70  | * | mov eax, [ebx+10Ch] ",gcc,1
"mov [esp+3Ch+var_38], 0FFh  | * | mov [esp+3Ch+var_20], dl ",gcc,1
"mov [esp+3Ch+var_20], dl  | * | inc dword ptr [ebx+120h] ",gcc,1
"mov eax, 1  | * | mov dl, [esp+3Ch+var_20] ",gcc,1
"xor ecx, ecx  | * | jmp short loc_40BA73 ",gcc,1
"mov dl, [esp+3Ch+var_20]  | * | align 10h ",gcc,1
jmp short loc_40BA73  | * | loc_40BAD0:  ,gcc,1
"align 10h  | * | mov [esp+3Ch+var_3C], 0 ",gcc,1
"loc_40BAD0:   | * | mov ecx, [esp+3Ch+arg_0] ",gcc,1
"mov eax, ebx  | * | mov edx, [ebx+100h] ",gcc,3
"call _d_print_mod_list  | * | cmp edx, 0FFh ",gcc,2
"mov edx, [ebx+100h]  | * | jz short loc_40BB3F ",gcc,1
jz short loc_40BB3F  | * | loc_40BAF5:  ,gcc,1
"lea eax, [edx+1]  | * | mov byte ptr [ebx+edx], 29h  ",gcc,1
"loc_40BAF5:   | * | mov [ebx+100h], eax ",gcc,1
"mov byte ptr [ebx+edx], 29h   | * | mov byte ptr [ebx+104h], 29h  ",gcc,1
"mov [ebx+100h], eax  | * | jmp loc_40B9D7 ",gcc,1
"mov byte ptr [ebx+104h], 29h   | * | loc_40BB0B:  ",gcc,1
"jmp loc_40B9D7  | * | mov byte ptr [ebx+0FFh], 0 ",gcc,1
"loc_40BB0B:   | * | mov eax, [ebx+10Ch] ",gcc,1
"mov edx, 1  | * | jmp loc_40B9E5 ",gcc,1
"xor eax, eax  | * | loc_40BB3F:  ",gcc,1
"jmp loc_40B9E5  | * | mov byte ptr [ebx+0FFh], 0 ",gcc,1
"loc_40BB3F:   | * | mov eax, [ebx+10Ch] ",gcc,1
"inc dword ptr [ebx+120h]  | * | xor edx, edx ",gcc,6
"mov eax, 1  | * | jmp short loc_40BAF5 ",gcc,1
"xor edx, edx  | * | loc_40BB70:  ",gcc,1
"jmp short loc_40BAF5  | * | mov byte ptr [ebx+0FFh], 0 ",gcc,1
"loc_40BB70:   | * | mov eax, [ebx+10Ch] ",gcc,1
