idiom,label,count
"push rbp  | * | mov al, dil ",xcode,1
"mov rdx, [rbp+var_148]  | * | mov r8, [rbp+var_158] ",xcode,1
"mov rcx, [rbp+var_150]  | * | call __ZNSt3__116__pad_and_outputIcNS_11char_traitsIcEEEENS_19ostreambuf_iteratorIT_T0_EES6_PKS4_S8_S8_RNS_8ios_baseES4_  ",xcode,1
"mov r8, [rbp+var_158]  | * | mov [rbp+var_1A0], rax ",xcode,1
call __ZNSt3__116__pad_and_outputIcNS_11char_traitsIcEEEENS_19ostreambuf_iteratorIT_T0_EES6_PKS4_S8_S8_RNS_8ios_baseES4_   | * | jmp $+5 ,xcode,1
"mov [rbp+var_1A0], rax  | * | loc_1000033BB:  ",xcode,1
"jmp $+5  | * | lea rax, [rbp+var_118] ",xcode,1
"loc_1000033BB:   | * | mov rcx, [rbp+var_1A0] ",xcode,1
"lea rax, [rbp+var_118]  | * | mov [rbp+var_118], rcx ",xcode,1
"mov rcx, [rbp+var_1A0]  | * | mov [rbp+var_58], rax ",xcode,1
"mov [rbp+var_118], rcx  | * | mov rax, [rbp+var_58] ",xcode,1
"mov [rbp+var_58], rax  | * | cmp qword ptr [rax], 0 ",xcode,1
"mov rax, [rbp+var_58]  | * | jnz loc_100003481 ",xcode,1
"cmp qword ptr [rax], 0  | * | mov rax, [rbp+var_D8] ",xcode,1
"jnz loc_100003481  | * | mov rcx, [rax] ",xcode,1
"mov rax, [rbp+var_D8]  | * | mov rcx, [rcx-18h] ",xcode,1
"mov rcx, [rcx-18h]  | * | mov [rbp+var_78], rax ",xcode,1
"add rax, rcx  | * | mov [rbp+var_7C], 5 ",xcode,1
"mov [rbp+var_7C], 5  | * | mov [rbp+var_68], rax ",xcode,1
"mov rax, [rbp+var_78]  | * | mov [rbp+var_6C], 5 ",xcode,1
"mov [rbp+var_6C], 5  | * | mov edx, [rax+20h] ",xcode,1
"mov rax, [rbp+var_68]  | * | or edx, 5 ",xcode,1
"or edx, 5  | * | mov esi, edx  ",xcode,1
call __ZNSt3__18ios_base5clearEj   | * | loc_100003429:  ,xcode,1
loc_100003429:   | * | loc_10000342E:  ,xcode,1
jmp $+5  | * | jmp loc_100003481 ,xcode,1
"loc_10000342E:   | * | mov ecx, edx ",xcode,1
"jmp loc_100003481  | * | mov [rbp+var_F8], rax ",xcode,1
"mov ecx, edx  | * | mov [rbp+var_FC], ecx ",xcode,1
"mov [rbp+var_F8], rax  | * | jmp loc_1000034A1 ",xcode,1
"mov [rbp+var_FC], ecx  | * | mov ecx, edx ",xcode,1
"jmp loc_1000034A1  | * | mov [rbp+var_188], rax ",xcode,1
"mov ecx, edx  | * | mov [rbp+var_18C], ecx ",xcode,1
"mov [rbp+var_188], rax  | * | loc_100003456:  ",xcode,1
"mov [rbp+var_18C], ecx  | * | mov eax, [rbp+var_18C] ",xcode,1
"loc_100003456:   | * | mov rcx, [rbp+var_188] ",xcode,1
"mov eax, [rbp+var_18C]  | * | mov [rbp+var_F8], rcx ",xcode,1
"mov rcx, [rbp+var_188]  | * | mov [rbp+var_FC], eax ",xcode,1
"mov [rbp+var_F8], rcx  | * | lea rdi, [rbp+var_F0] ",xcode,1
"mov [rbp+var_FC], eax  | * | call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE6sentryD1Ev  ",xcode,1
"lea rdi, [rbp+var_F0]  | * | jmp loc_10000349C ",xcode,1
call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE6sentryD1Ev   | * | loc_100003481:  ,xcode,1
jmp loc_10000349C  | * | jmp $+5 ,xcode,1
loc_100003481:   | * | loc_100003486:  ,xcode,1
"jmp $+5  | * | lea rdi, [rbp+var_F0] ",xcode,1
loc_100003486:   | * | call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE6sentryD1Ev  ,xcode,1
call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE6sentryD1Ev   | * | loc_100003497:  ,xcode,1
jmp $+5  | * | jmp loc_1000034D4 ,xcode,1
loc_100003497:   | * | loc_10000349C:  ,xcode,1
jmp loc_1000034D4  | * | jmp $+5 ,xcode,1
loc_10000349C:   | * | loc_1000034A1:  ,xcode,1
"jmp $+5  | * | mov rdi, [rbp+var_F8]  ",xcode,1
loc_1000034A1:   | * | call ___cxa_begin_catch ,xcode,1
"mov rdi, [rbp+var_F8]   | * | mov rdi, [rbp+var_D8] ",xcode,1
"mov rdi, [rbp+var_D8]  | * | mov rcx, [rcx-18h] ",xcode,1
"mov rcx, [rcx-18h]  | * | mov [rbp+var_1A8], rax ",xcode,1
"mov [rbp+var_1A8], rax  | * | jmp $+5 ",xcode,1
call __ZNSt3__18ios_base33__set_badbit_and_consider_rethrowEv   | * | loc_1000034CF:  ,xcode,1
loc_1000034CF:   | * | loc_1000034D4:  ,xcode,1
"call ___cxa_end_catch  | * | mov rax, [rbp+var_D8] ",xcode,1
"loc_1000034D4:   | * | add rsp, 1B0h ",xcode,1
"mov rax, [rbp+var_D8]  | * | pop rbp ",xcode,1
"add rsp, 1B0h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__1lsINS_11char_traitsIcEEEERNS_13basic_ostreamIcT_EES6_PKc endp ,xcode,1
"retn  | * | mov ecx, edx ",xcode,2
"__ZNSt3__1lsINS_11char_traitsIcEEEERNS_13basic_ostreamIcT_EES6_PKc endp  | * | mov [rbp-0F8h], rax ",xcode,1
"mov ecx, edx  | * | mov [rbp-0FCh], ecx ",xcode,1
"mov [rbp-0F8h], rax  | * | call ___cxa_end_catch ",xcode,1
"mov [rbp-0FCh], ecx  | * | jmp $+5 ",xcode,1
call ___cxa_end_catch  | * | loc_1000034FD:  ,xcode,1
loc_1000034FD:   | * | loc_100003502:  ,xcode,1
"jmp $+5  | * | mov rdi, [rbp-0F8h] ",xcode,1
loc_100003502:   | * | call __Unwind_Resume ,xcode,1
"mov rdi, [rbp-0F8h]  | * | mov ecx, edx ",xcode,1
"mov ecx, edx  | * | mov [rbp-1ACh], ecx ",xcode,1
"mov [rbp-1ACh], ecx  | * | align 20h ",xcode,1
call ___clang_call_terminate  | * | __ZNSt3__14endlIcNS_11char_traitsIcEEEERNS_13basic_ostreamIT_T0_EES7_ proc near ,xcode,1
var_88 = qword ptr -88h  | * | var_78 = dword ptr -78h ,data,1
var_80 = qword ptr -80h  | * | var_71 = byte ptr -71h ,data,1
var_78 = dword ptr -78h  | * | var_70 = qword ptr -70h ,data,1
var_71 = byte ptr -71h  | * | var_64 = dword ptr -64h ,data,1
var_64 = dword ptr -64h  | * | var_58 = qword ptr -58h ,data,1
var_50 = qword ptr -50h  | * | var_3C = dword ptr -3Ch ,data,1
var_3C = dword ptr -3Ch  | * | var_30 = byte ptr -30h ,data,1
var_38 = qword ptr -38h  | * | var_21 = byte ptr -21h ,data,1
var_30 = byte ptr -30h  | * | var_20 = qword ptr -20h ,data,1
var_21 = byte ptr -21h  | * | var_18 = qword ptr -18h ,data,1
var_20 = qword ptr -20h  | * | var_9 = byte ptr -9 ,data,1
"push rbp  | * | sub rsp, 90h ",xcode,1
"mov rbp, rsp  | * | mov [rbp+var_48], rdi ",xcode,1
"sub rsp, 90h  | * | mov rax, rdi ",xcode,1
"mov [rbp+var_48], rdi  | * | mov rcx, [rdi] ",xcode,1
"mov rax, rdi  | * | mov rcx, [rcx-18h] ",xcode,1
"mov rcx, [rdi]  | * | add rdi, rcx ",xcode,1
"mov rcx, [rcx-18h]  | * | mov [rbp+var_20], rdi ",xcode,1
"add rdi, rcx  | * | mov [rbp+var_21], 0Ah ",xcode,1
"mov [rbp+var_20], rdi  | * | mov rsi, [rbp+var_20] ",xcode,1
"mov [rbp+var_21], 0Ah  | * | lea rcx, [rbp+var_30] ",xcode,1
"mov rsi, [rbp+var_20]  | * | mov rdi, rcx  ",xcode,1
"lea rcx, [rbp+var_30]  | * | mov [rbp+var_50], rax ",xcode,1
"mov rdi, rcx   | * | mov [rbp+var_58], rcx ",xcode,1
"mov [rbp+var_50], rax  | * | call __ZNKSt3__18ios_base6getlocEv  ",xcode,1
"mov [rbp+var_58], rcx  | * | mov rax, [rbp+var_58] ",xcode,1
"call __ZNKSt3__18ios_base6getlocEv   | * | mov [rbp+var_18], rax ",xcode,1
"mov rax, [rbp+var_58]  | * | mov rsi, cs:__ZNSt3__15ctypeIcE2idE_ptr ",xcode,1
"mov [rbp+var_18], rax  | * | mov rdi, rax ",xcode,1
"mov rdi, rax  | * | mov [rbp+var_60], rax ",xcode,1
"mov [rbp+var_60], rax  | * | loc_10000357C:  ",xcode,1
"jmp $+5  | * | mov al, [rbp+var_21] ",xcode,1
"loc_10000357C:   | * | mov rcx, [rbp+var_60] ",xcode,1
"mov al, [rbp+var_21]  | * | mov [rbp+var_8], rcx ",xcode,1
"mov rcx, [rbp+var_60]  | * | mov [rbp+var_9], al ",xcode,1
"mov [rbp+var_8], rcx  | * | mov rdx, [rbp+var_8] ",xcode,1
"mov [rbp+var_9], al  | * | mov rsi, [rdx] ",xcode,1
"mov rdx, [rbp+var_8]  | * | mov rsi, [rsi+38h] ",xcode,1
"mov rsi, [rdx]  | * | movsx edi, [rbp+var_9] ",xcode,1
"mov rsi, [rsi+38h]  | * | mov [rbp+var_64], edi ",xcode,1
"movsx edi, [rbp+var_9]  | * | mov rdi, rdx ",xcode,1
"mov [rbp+var_64], edi  | * | mov r8d, [rbp+var_64] ",xcode,1
"mov rdi, rdx  | * | mov [rbp+var_70], rsi ",xcode,1
"mov r8d, [rbp+var_64]  | * | mov esi, r8d ",xcode,1
"mov [rbp+var_70], rsi  | * | mov rdx, [rbp+var_70] ",xcode,1
"mov rdx, [rbp+var_70]  | * | mov [rbp+var_71], al ",xcode,1
call rdx  | * | jmp loc_1000035E5 ,xcode,1
"mov [rbp+var_71], al  | * | mov ecx, edx ",xcode,1
"jmp loc_1000035E5  | * | mov [rbp+var_38], rax ",xcode,1
"mov ecx, edx  | * | mov [rbp+var_3C], ecx ",xcode,1
"mov [rbp+var_38], rax  | * | lea rdi, [rbp+var_30]  ",xcode,1
"mov [rbp+var_3C], ecx  | * | call __ZNSt3__16localeD1Ev  ",xcode,1
"lea rdi, [rbp+var_30]   | * | jmp $+5 ",xcode,1
call __ZNSt3__16localeD1Ev   | * | loc_1000035CF:  ,xcode,1
"jmp $+5  | * | mov rdi, [rbp+var_38] ",xcode,1
loc_1000035CF:   | * | call __Unwind_Resume ,xcode,1
"mov rdi, [rbp+var_38]  | * | mov ecx, edx ",xcode,1
"mov ecx, edx  | * | mov [rbp+var_78], ecx ",xcode,1
"mov [rbp+var_78], ecx  | * | loc_1000035E5:  ",xcode,1
"call ___clang_call_terminate  | * | lea rdi, [rbp+var_30]  ",xcode,1
loc_1000035E5:   | * | call __ZNSt3__16localeD1Ev  ,xcode,1
"lea rdi, [rbp+var_30]   | * | mov rdi, [rbp+var_50] ",xcode,1
"call __ZNSt3__16localeD1Ev   | * | mov al, [rbp+var_71] ",xcode,1
"mov rdi, [rbp+var_50]  | * | movsx esi, al ",xcode,1
"mov al, [rbp+var_71]  | * | call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE3putEc  ",xcode,1
"movsx esi, al  | * | mov rdi, [rbp+var_48] ",xcode,1
"call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE3putEc   | * | mov [rbp+var_80], rax ",xcode,1
"mov rdi, [rbp+var_48]  | * | call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE5flushEv  ",xcode,1
"mov [rbp+var_80], rax  | * | mov rdi, [rbp+var_48] ",xcode,1
"call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE5flushEv   | * | mov [rbp+var_88], rax ",xcode,1
"mov rdi, [rbp+var_48]  | * | mov rax, rdi ",xcode,1
"mov [rbp+var_88], rax  | * | add rsp, 90h ",xcode,1
"mov rax, rdi  | * | pop rbp ",xcode,1
"add rsp, 90h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__14endlIcNS_11char_traitsIcEEEERNS_13basic_ostreamIT_T0_EES7_ endp ,xcode,1
__ZNSt3__14endlIcNS_11char_traitsIcEEEERNS_13basic_ostreamIT_T0_EES7_ endp  | * | __ZNSt3__116__pad_and_outputIcNS_11char_traitsIcEEEENS_19ostreambuf_iteratorIT_T0_EES6_PKS4_S8_S8_RNS_8ios_baseES4_ proc near ,xcode,1
var_2CC = dword ptr -2CCh  | * | var_2C4 = dword ptr -2C4h ,data,1
var_2C8 = dword ptr -2C8h  | * | var_2C0 = qword ptr -2C0h ,data,1
var_2C4 = dword ptr -2C4h  | * | var_2B8 = qword ptr -2B8h ,data,1
var_290 = qword ptr -290h  | * | var_27C = dword ptr -27Ch ,data,1
var_27C = dword ptr -27Ch  | * | var_26C = dword ptr -26Ch ,data,1
var_26C = dword ptr -26Ch  | * | var_260 = byte ptr -260h ,data,1
var_268 = qword ptr -268h  | * | var_248 = qword ptr -248h ,data,1
var_260 = byte ptr -260h  | * | var_240 = qword ptr -240h ,data,1
var_230 = qword ptr -230h  | * | var_219 = byte ptr -219h ,data,1
var_219 = byte ptr -219h  | * | var_210 = qword ptr -210h ,data,1
var_68 = qword ptr -68h  | * | var_51 = byte ptr -51h ,data,1
var_51 = byte ptr -51h  | * | var_48 = qword ptr -48h ,data,1
var_50 = qword ptr -50h  | * | var_39 = byte ptr -39h ,data,1
var_39 = byte ptr -39h  | * | var_30 = qword ptr -30h ,data,1
"mov rbp, rsp  | * | mov al, r9b ",xcode,1
"sub rsp, 2D0h  | * | lea r10, [rbp+var_228] ",xcode,1
"mov al, r9b  | * | lea r11, [rbp+var_1E8] ",xcode,1
"lea r10, [rbp+var_228]  | * | mov [rbp+var_1F8], rdi ",xcode,1
"lea r11, [rbp+var_1E8]  | * | mov [rbp+var_200], rsi ",xcode,1
"mov [rbp+var_1F8], rdi  | * | mov [rbp+var_208], rdx ",xcode,1
"mov [rbp+var_200], rsi  | * | mov [rbp+var_210], rcx ",xcode,1
"mov [rbp+var_208], rdx  | * | mov [rbp+var_218], r8 ",xcode,1
"mov [rbp+var_210], rcx  | * | mov [rbp+var_219], al ",xcode,1
"mov [rbp+var_218], r8  | * | mov rcx, [rbp+var_1F8] ",xcode,1
"mov [rbp+var_219], al  | * | mov [rbp+var_1D8], r11 ",xcode,1
"mov rcx, [rbp+var_1F8]  | * | mov [rbp+var_1E0], 0FFFFFFFFFFFFFFFFh ",xcode,1
"mov [rbp+var_1D8], r11  | * | mov rdx, [rbp+var_1D8] ",xcode,1
"mov [rbp+var_1E0], 0FFFFFFFFFFFFFFFFh  | * | mov rsi, [rbp+var_1E0] ",xcode,1
"mov rdx, [rbp+var_1D8]  | * | mov [rbp+var_1C8], rdx ",xcode,1
"mov rsi, [rbp+var_1E0]  | * | mov [rbp+var_1D0], rsi ",xcode,1
"mov [rbp+var_1C8], rdx  | * | mov rdx, [rbp+var_1C8] ",xcode,1
"mov [rbp+var_1D0], rsi  | * | mov qword ptr [rdx], 0 ",xcode,1
"mov rdx, [rbp+var_1C8]  | * | mov rdx, [rbp+var_1E8] ",xcode,1
"mov qword ptr [rdx], 0  | * | mov [rbp+var_228], rdx ",xcode,1
"mov rdx, [rbp+var_1E8]  | * | mov [rbp+var_1C0], r10 ",xcode,1
"mov [rbp+var_228], rdx  | * | cmp rcx, 0 ",xcode,1
"mov [rbp+var_1C0], r10  | * | jnz loc_1000036ED ",xcode,1
"cmp rcx, 0  | * | mov rax, [rbp+var_1F8] ",xcode,1
"jnz loc_1000036ED  | * | mov [rbp+var_1F0], rax ",xcode,1
"mov rax, [rbp+var_1F8]  | * | jmp loc_100003CB2 ",xcode,3
"mov [rbp+var_1F0], rax  | * | loc_1000036ED:  ",xcode,1
"jmp loc_100003CB2  | * | mov rax, [rbp+var_210] ",xcode,1
"loc_1000036ED:   | * | mov rcx, [rbp+var_200] ",xcode,1
"mov rax, [rbp+var_210]  | * | sub rax, rcx ",xcode,2
"mov rcx, [rbp+var_200]  | * | mov [rbp+var_230], rax ",xcode,1
"sub rax, rcx  | * | mov rax, [rbp+var_218] ",xcode,1
"mov [rbp+var_230], rax  | * | mov [rbp+var_158], rax ",xcode,1
"mov rax, [rbp+var_218]  | * | mov rax, [rbp+var_158] ",xcode,1
"mov [rbp+var_158], rax  | * | mov rax, [rax+18h] ",xcode,1
"mov rax, [rbp+var_158]  | * | mov [rbp+var_238], rax ",xcode,1
"mov rax, [rax+18h]  | * | mov rax, [rbp+var_238] ",xcode,1
"mov [rbp+var_238], rax  | * | cmp rax, [rbp+var_230] ",xcode,1
"mov rax, [rbp+var_238]  | * | jle loc_100003756 ",xcode,1
"cmp rax, [rbp+var_230]  | * | mov rax, [rbp+var_230] ",xcode,1
"jle loc_100003756  | * | mov rcx, [rbp+var_238] ",xcode,1
"mov rax, [rbp+var_230]  | * | sub rcx, rax ",xcode,1
"mov rcx, [rbp+var_238]  | * | mov [rbp+var_238], rcx ",xcode,1
"sub rcx, rax  | * | jmp loc_100003761 ",xcode,1
"mov [rbp+var_238], rcx  | * | loc_100003756:  ",xcode,1
"jmp loc_100003761  | * | mov [rbp+var_238], 0 ",xcode,1
loc_100003756:   | * | loc_100003761:  ,xcode,1
"mov [rbp+var_238], 0  | * | mov rax, [rbp+var_208] ",xcode,1
"loc_100003761:   | * | mov rcx, [rbp+var_200] ",xcode,1
"mov rax, [rbp+var_208]  | * | sub rax, rcx ",xcode,1
"mov rcx, [rbp+var_200]  | * | mov [rbp+var_240], rax ",xcode,1
"sub rax, rcx  | * | cmp [rbp+var_240], 0 ",xcode,2
"mov [rbp+var_240], rax  | * | jle loc_100003861 ",xcode,1
"cmp [rbp+var_240], 0  | * | mov rax, [rbp+var_1F8] ",xcode,2
"jle loc_100003861  | * | mov rcx, [rbp+var_200] ",xcode,1
"mov rax, [rbp+var_1F8]  | * | mov rdx, [rbp+var_240] ",xcode,2
"mov rcx, [rbp+var_200]  | * | mov [rbp+var_F8], rax ",xcode,1
"mov rdx, [rbp+var_240]  | * | mov [rbp+var_100], rcx ",xcode,1
"mov [rbp+var_F8], rax  | * | mov [rbp+var_108], rdx ",xcode,1
"mov [rbp+var_100], rcx  | * | mov rax, [rbp+var_F8] ",xcode,1
"mov [rbp+var_108], rdx  | * | mov rcx, [rax] ",xcode,1
"mov rax, [rbp+var_F8]  | * | mov rcx, [rcx+60h] ",xcode,1
"mov rcx, [rax]  | * | mov rsi, [rbp+var_100] ",xcode,1
"mov rcx, [rcx+60h]  | * | mov rdx, [rbp+var_108] ",xcode,1
"mov rsi, [rbp+var_100]  | * | mov rdi, rax ",xcode,1
"mov rdx, [rbp+var_108]  | * | call rcx ",xcode,1
"mov rdi, rax  | * | cmp rax, [rbp+var_240] ",xcode,2
call rcx  | * | jz loc_10000385C ,xcode,1
"cmp rax, [rbp+var_240]  | * | lea rax, [rbp+var_248] ",xcode,1
"jz loc_10000385C  | * | lea rcx, [rbp+var_F0] ",xcode,1
"lea rax, [rbp+var_248]  | * | mov [rbp+var_E0], rcx ",xcode,1
"lea rcx, [rbp+var_F0]  | * | mov [rbp+var_E8], 0FFFFFFFFFFFFFFFFh ",xcode,1
"mov [rbp+var_E0], rcx  | * | mov rcx, [rbp+var_E0] ",xcode,1
"mov [rbp+var_E8], 0FFFFFFFFFFFFFFFFh  | * | mov rdx, [rbp+var_E8] ",xcode,1
"mov rcx, [rbp+var_E0]  | * | mov [rbp+var_D0], rcx ",xcode,1
"mov rdx, [rbp+var_E8]  | * | mov [rbp+var_D8], rdx ",xcode,1
"mov [rbp+var_D0], rcx  | * | mov rcx, [rbp+var_D0] ",xcode,1
"mov [rbp+var_D8], rdx  | * | mov qword ptr [rcx], 0 ",xcode,1
"mov rcx, [rbp+var_D0]  | * | mov rcx, [rbp+var_F0] ",xcode,1
"mov qword ptr [rcx], 0  | * | mov [rbp+var_248], rcx ",xcode,1
"mov rcx, [rbp+var_F0]  | * | mov [rbp+var_8], rax ",xcode,1
"mov [rbp+var_248], rcx  | * | mov [rbp+var_1F8], 0 ",xcode,1
"mov [rbp+var_8], rax  | * | mov rax, [rbp+var_1F8] ",xcode,1
"mov [rbp+var_1F8], 0  | * | mov [rbp+var_1F0], rax ",xcode,3
"mov [rbp+var_1F0], rax  | * | loc_10000385C:  ",xcode,1
jmp loc_100003CB2  | * | jmp $+5 ,xcode,2
loc_10000385C:   | * | loc_100003861:  ,xcode,1
"jmp $+5  | * | cmp [rbp+var_238], 0 ",xcode,1
loc_100003861:   | * | jle loc_100003B6B ,xcode,1
"cmp [rbp+var_238], 0  | * | lea rax, [rbp+var_260] ",xcode,1
"jle loc_100003B6B  | * | mov rcx, [rbp+var_238] ",xcode,1
"lea rax, [rbp+var_260]  | * | mov dl, [rbp+var_219] ",xcode,1
"mov rcx, [rbp+var_238]  | * | mov [rbp+var_48], rax ",xcode,1
"mov dl, [rbp+var_219]  | * | mov [rbp+var_50], rcx ",xcode,1
"mov [rbp+var_48], rax  | * | mov [rbp+var_51], dl ",xcode,1
"mov [rbp+var_50], rcx  | * | mov rax, [rbp+var_48] ",xcode,1
"mov [rbp+var_51], dl  | * | mov rcx, [rbp+var_50] ",xcode,1
"mov rax, [rbp+var_48]  | * | mov dl, [rbp+var_51] ",xcode,1
"mov rcx, [rbp+var_50]  | * | mov [rbp+var_30], rax ",xcode,1
"mov dl, [rbp+var_51]  | * | mov [rbp+var_38], rcx ",xcode,1
"mov [rbp+var_30], rax  | * | mov [rbp+var_39], dl ",xcode,1
"mov [rbp+var_38], rcx  | * | mov rax, [rbp+var_30] ",xcode,1
"mov [rbp+var_39], dl  | * | mov [rbp+var_28], rax ",xcode,1
"mov rax, [rbp+var_30]  | * | mov rcx, [rbp+var_28] ",xcode,1
"mov [rbp+var_28], rax  | * | mov [rbp+var_20], rcx ",xcode,1
"mov rcx, [rbp+var_28]  | * | mov rcx, [rbp+var_20] ",xcode,1
"mov [rbp+var_20], rcx  | * | mov [rbp+var_18], rcx ",xcode,1
"mov rcx, [rbp+var_20]  | * | mov rcx, [rbp+var_18] ",xcode,1
"mov [rbp+var_18], rcx  | * | mov [rbp+var_10], rcx ",xcode,1
"mov rcx, [rbp+var_18]  | * | mov rsi, [rbp+var_38] ",xcode,1
"mov [rbp+var_10], rcx  | * | mov rdi, rax ",xcode,1
"mov rsi, [rbp+var_38]  | * | movsx edx, [rbp+var_39] ",xcode,1
"mov rdi, rax  | * | call __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6__initEmc  ",xcode,1
"movsx edx, [rbp+var_39]  | * | lea rax, [rbp+var_260] ",xcode,1
"call __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6__initEmc   | * | mov rcx, [rbp+var_1F8] ",xcode,1
"lea rax, [rbp+var_260]  | * | mov [rbp+var_C8], rax ",xcode,1
"mov rcx, [rbp+var_1F8]  | * | mov rax, [rbp+var_C8] ",xcode,1
"mov [rbp+var_C8], rax  | * | mov [rbp+var_C0], rax ",xcode,1
"mov rax, [rbp+var_C8]  | * | mov rax, [rbp+var_C0] ",xcode,1
"mov [rbp+var_C0], rax  | * | mov [rbp+var_B8], rax ",xcode,1
"mov rax, [rbp+var_C0]  | * | mov rsi, [rbp+var_B8] ",xcode,1
"mov [rbp+var_B8], rax  | * | mov [rbp+var_B0], rsi ",xcode,1
"mov rsi, [rbp+var_B8]  | * | mov rsi, [rbp+var_B0] ",xcode,1
"mov [rbp+var_B0], rsi  | * | mov [rbp+var_A8], rsi ",xcode,2
"mov rsi, [rbp+var_B0]  | * | mov rsi, [rbp+var_A8] ",xcode,2
"mov [rbp+var_A8], rsi  | * | movzx edx, byte ptr [rsi] ",xcode,1
"mov rsi, [rbp+var_A8]  | * | and edx, 1 ",xcode,1
"movzx edx, byte ptr [rsi]  | * | cmp edx, 0 ",xcode,1
"and edx, 1  | * | mov [rbp+var_290], rcx ",xcode,1
"cmp edx, 0  | * | mov [rbp+var_298], rax ",xcode,1
"mov [rbp+var_290], rcx  | * | jz loc_10000397D ",xcode,1
"mov [rbp+var_298], rax  | * | mov rax, [rbp+var_298] ",xcode,1
"jz loc_10000397D  | * | mov [rbp+var_78], rax ",xcode,1
"mov rax, [rbp+var_298]  | * | mov rcx, [rbp+var_78] ",xcode,1
"mov [rbp+var_78], rax  | * | mov [rbp+var_70], rcx ",xcode,1
"mov rcx, [rbp+var_78]  | * | mov rcx, [rbp+var_70] ",xcode,3
"mov [rbp+var_70], rcx  | * | mov [rbp+var_68], rcx ",xcode,1
"mov rcx, [rbp+var_70]  | * | mov rcx, [rbp+var_68] ",xcode,1
"mov [rbp+var_68], rcx  | * | mov rcx, [rcx+10h] ",xcode,1
"mov rcx, [rbp+var_68]  | * | mov [rbp+var_2A0], rcx ",xcode,1
"mov rcx, [rcx+10h]  | * | jmp loc_1000039D2 ",xcode,1
"mov [rbp+var_2A0], rcx  | * | loc_10000397D:  ",xcode,1
"jmp loc_1000039D2  | * | mov rax, [rbp+var_298] ",xcode,1
"loc_10000397D:   | * | mov [rbp+var_A0], rax ",xcode,1
"mov rax, [rbp+var_298]  | * | mov rcx, [rbp+var_A0] ",xcode,1
"mov [rbp+var_A0], rax  | * | mov [rbp+var_98], rcx ",xcode,2
"mov rcx, [rbp+var_A0]  | * | mov rcx, [rbp+var_98] ",xcode,2
"mov [rbp+var_98], rcx  | * | mov [rbp+var_90], rcx ",xcode,2
"mov rcx, [rbp+var_98]  | * | mov rcx, [rbp+var_90] ",xcode,1
"mov [rbp+var_90], rcx  | * | add rcx, 1 ",xcode,1
"mov rcx, [rbp+var_90]  | * | mov [rbp+var_88], rcx ",xcode,2
"add rcx, 1  | * | mov rcx, [rbp+var_88] ",xcode,1
"mov [rbp+var_88], rcx  | * | mov [rbp+var_80], rcx ",xcode,2
"mov rcx, [rbp+var_88]  | * | mov rcx, [rbp+var_80] ",xcode,2
"mov [rbp+var_80], rcx  | * | mov [rbp+var_2A0], rcx ",xcode,1
"mov rcx, [rbp+var_80]  | * | loc_1000039D2:  ",xcode,1
"mov [rbp+var_2A0], rcx  | * | mov rax, [rbp+var_2A0] ",xcode,1
"loc_1000039D2:   | * | mov [rbp+var_60], rax ",xcode,1
"mov rax, [rbp+var_2A0]  | * | mov rcx, [rbp+var_238] ",xcode,1
"mov [rbp+var_60], rax  | * | mov rdx, [rbp+var_290] ",xcode,1
"mov rcx, [rbp+var_238]  | * | mov [rbp+var_110], rdx ",xcode,1
"mov rdx, [rbp+var_290]  | * | mov [rbp+var_118], rax ",xcode,1
"mov [rbp+var_110], rdx  | * | mov [rbp+var_120], rcx ",xcode,1
"mov [rbp+var_118], rax  | * | mov rax, [rbp+var_110] ",xcode,1
"mov [rbp+var_120], rcx  | * | mov rsi, [rax] ",xcode,1
"mov rax, [rbp+var_110]  | * | mov rsi, [rsi+60h] ",xcode,1
"mov rsi, [rax]  | * | mov rdi, [rbp+var_118] ",xcode,1
"mov rsi, [rsi+60h]  | * | mov [rbp+var_2A8], rdi ",xcode,1
"mov rdi, [rbp+var_118]  | * | mov rdi, rax ",xcode,1
"mov [rbp+var_2A8], rdi  | * | mov rax, [rbp+var_2A8] ",xcode,1
"mov rdi, rax  | * | mov [rbp+var_2B0], rsi ",xcode,1
"mov rax, [rbp+var_2A8]  | * | mov rsi, rax ",xcode,1
"mov [rbp+var_2B0], rsi  | * | mov rdx, rcx ",xcode,1
"mov rsi, rax  | * | mov rcx, [rbp+var_2B0] ",xcode,1
"mov rdx, rcx  | * | call rcx ",xcode,1
"mov rcx, [rbp+var_2B0]  | * | mov [rbp+var_2B8], rax ",xcode,1
"mov [rbp+var_2B8], rax  | * | loc_100003A48:  ",xcode,1
loc_100003A48:   | * | loc_100003A4D:  ,xcode,1
