idiom,label,count
var_A = byte ptr -0Ah  | * | var_8 = dword ptr -8 ,data,1
"mov rsi, [rbp+var_170]  | * | call __ZNSt3__16__sortIRPFbiiEPiEEvT0_S5_T_  ",xcode,1
"mov rdx, [rbp+var_138]  | * | mov rdx, [rbp+var_170] ",xcode,1
"call __ZNSt3__16__sortIRPFbiiEPiEEvT0_S5_T_   | * | add rdx, 4 ",xcode,1
"mov rdx, [rbp+var_170]  | * | mov [rbp+var_170], rdx ",xcode,1
"add rdx, 4  | * | mov [rbp+var_128], rdx ",xcode,1
"mov [rbp+var_170], rdx  | * | jmp loc_100003038 ",xcode,1
"mov [rbp+var_128], rdx  | * | loc_100003007:  ",xcode,1
"jmp loc_100003038  | * | mov rax, [rbp+var_170] ",xcode,1
"loc_100003007:   | * | add rax, 4 ",xcode,1
"mov rax, [rbp+var_170]  | * | mov rsi, [rbp+var_130] ",xcode,1
"add rax, 4  | * | mov rdx, [rbp+var_138] ",xcode,1
"mov rsi, [rbp+var_130]  | * | mov rdi, rax ",xcode,1
"mov rdx, [rbp+var_138]  | * | call __ZNSt3__16__sortIRPFbiiEPiEEvT0_S5_T_  ",xcode,1
"mov rdi, rax  | * | mov rax, [rbp+var_170] ",xcode,1
"call __ZNSt3__16__sortIRPFbiiEPiEEvT0_S5_T_   | * | mov [rbp+var_130], rax ",xcode,1
"mov rax, [rbp+var_170]  | * | loc_100003038:  ",xcode,1
"mov [rbp+var_130], rax  | * | jmp loc_1000024CB ",xcode,1
loc_100003038:   | * | loc_10000303D:  ,xcode,1
"jmp loc_1000024CB  | * | add rsp, 1F0h ",xcode,1
loc_10000303D:   | * | pop rbp ,xcode,1
"add rsp, 1F0h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__16__sortIRPFbiiEPiEEvT0_S5_T_ endp ,xcode,1
retn  | * | align 8 ,xcode,2
__ZNSt3__16__sortIRPFbiiEPiEEvT0_S5_T_ endp  | * | jpt_10000251C dd offset loc_10000251E - 100003048h ,xcode,1
align 8  | * | dd offset loc_10000251E - 100003048h  ,xcode,1
jpt_10000251C dd offset loc_10000251E - 100003048h  | * | dd offset loc_100002523 - 100003048h ,xcode,1
dd offset loc_10000251E - 100003048h   | * | dd offset loc_1000025DE - 100003048h ,xcode,1
dd offset loc_100002523 - 100003048h  | * | dd offset loc_100002632 - 100003048h ,xcode,1
dd offset loc_1000025DE - 100003048h  | * | dd offset loc_100002694 - 100003048h ,xcode,1
dd offset loc_100002632 - 100003048h  | * | __ZNSt3__17__sort3IRPFbiiEPiEEjT0_S5_S5_T_ proc near ,xcode,1
var_114 = dword ptr -114h  | * | var_108 = qword ptr -108h ,data,1
var_100 = qword ptr -100h  | * | var_F0 = dword ptr -0F0h ,data,1
var_F8 = qword ptr -0F8h  | * | var_EC = dword ptr -0ECh ,data,1
var_F0 = dword ptr -0F0h  | * | var_E8 = qword ptr -0E8h ,data,1
"push rbp  | * | sub rsp, 120h ",xcode,2
"mov rbp, rsp  | * | mov [rbp+var_F8], rdi ",xcode,2
"sub rsp, 120h  | * | mov [rbp+var_100], rsi ",xcode,1
"mov [rbp+var_F8], rdi  | * | mov [rbp+var_108], rdx ",xcode,1
"mov [rbp+var_100], rsi  | * | mov [rbp+var_110], rcx ",xcode,1
"mov [rbp+var_108], rdx  | * | mov [rbp+var_114], 0 ",xcode,1
"mov [rbp+var_114], 0  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_110]  | * | mov rdx, [rbp+var_100] ",xcode,1
"mov rcx, [rcx]  | * | mov edi, [rdx] ",xcode,3
"mov rdx, [rbp+var_100]  | * | mov rdx, [rbp+var_F8] ",xcode,1
"mov edi, [rdx]  | * | mov esi, [rdx] ",xcode,3
"mov rdx, [rbp+var_F8]  | * | call rcx ",xcode,1
"mov esi, [rdx]  | * | test al, 1 ",xcode,3
call rcx  | * | jnz loc_100003215 ,xcode,1
"test al, 1  | * | mov rax, [rbp+var_110] ",xcode,1
"jnz loc_100003215  | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_110]  | * | mov rcx, [rbp+var_108] ",xcode,3
"mov rcx, [rbp+var_108]  | * | mov rcx, [rbp+var_100] ",xcode,3
"mov rcx, [rbp+var_100]  | * | call rax ",xcode,3
call rax  | * | jnz loc_1000030EE ,xcode,1
"test al, 1  | * | mov eax, [rbp+var_114] ",xcode,1
"jnz loc_1000030EE  | * | mov [rbp+var_F0], eax ",xcode,1
"mov eax, [rbp+var_114]  | * | jmp loc_1000033BD ",xcode,2
"mov [rbp+var_F0], eax  | * | loc_1000030EE:  ",xcode,1
"jmp loc_1000033BD  | * | lea rax, [rbp+var_EC] ",xcode,1
"loc_1000030EE:   | * | mov rcx, [rbp+var_100] ",xcode,1
"lea rax, [rbp+var_EC]  | * | mov rdx, [rbp+var_108] ",xcode,1
"mov rcx, [rbp+var_100]  | * | mov [rbp+var_E0], rcx ",xcode,1
"mov rdx, [rbp+var_108]  | * | mov [rbp+var_E8], rdx ",xcode,1
"mov rax, [rbp+var_E8]  | * | mov [rbp+var_114], 1 ",xcode,1
"mov [rax], esi  | * | mov rax, [rbp+var_110] ",xcode,2
"mov [rbp+var_114], 1  | * | mov rax, [rax] ",xcode,2
"mov rax, [rbp+var_110]  | * | mov rcx, [rbp+var_100] ",xcode,1
"mov rcx, [rbp+var_100]  | * | mov rcx, [rbp+var_F8] ",xcode,1
"mov rcx, [rbp+var_F8]  | * | call rax ",xcode,1
call rax  | * | jnz loc_10000319C ,xcode,1
"test al, 1  | * | jmp loc_100003204 ",xcode,1
jnz loc_10000319C  | * | loc_10000319C:  ,xcode,1
"jmp loc_100003204  | * | lea rax, [rbp+var_8C] ",xcode,1
"loc_10000319C:   | * | mov rcx, [rbp+var_F8] ",xcode,1
"lea rax, [rbp+var_8C]  | * | mov rdx, [rbp+var_100] ",xcode,1
"mov rcx, [rbp+var_F8]  | * | mov [rbp+var_80], rcx ",xcode,1
"mov rdx, [rbp+var_100]  | * | mov [rbp+var_88], rdx ",xcode,1
"mov rax, [rbp+var_88]  | * | mov [rbp+var_114], 2 ",xcode,1
"mov [rax], esi  | * | loc_100003204:  ",xcode,1
"mov [rbp+var_114], 2  | * | mov eax, [rbp+var_114] ",xcode,2
"loc_100003204:   | * | mov [rbp+var_F0], eax ",xcode,1
"mov [rbp+var_F0], eax  | * | loc_100003215:  ",xcode,1
"jmp loc_1000033BD  | * | mov rax, [rbp+var_110] ",xcode,1
"loc_100003215:   | * | mov rax, [rax] ",xcode,1
call rax  | * | jnz loc_100003240 ,xcode,1
"test al, 1  | * | jmp loc_1000032AA ",xcode,1
jnz loc_100003240  | * | loc_100003240:  ,xcode,1
"jmp loc_1000032AA  | * | lea rax, [rbp+var_2C] ",xcode,1
"loc_100003240:   | * | mov rcx, [rbp+var_F8] ",xcode,1
"lea rax, [rbp+var_2C]  | * | mov rdx, [rbp+var_108] ",xcode,1
"mov rcx, [rbp+var_F8]  | * | mov [rbp+var_20], rcx ",xcode,1
"mov rdx, [rbp+var_108]  | * | mov [rbp+var_28], rdx ",xcode,1
"mov rax, [rbp+var_28]  | * | mov [rbp+var_114], 1 ",xcode,1
"mov [rax], esi  | * | mov esi, [rbp+var_114] ",xcode,1
"mov [rbp+var_114], 1  | * | mov [rbp+var_F0], esi ",xcode,1
"mov esi, [rbp+var_114]  | * | jmp loc_1000033BD ",xcode,1
"mov [rbp+var_F0], esi  | * | loc_1000032AA:  ",xcode,1
"jmp loc_1000033BD  | * | lea rax, [rbp+var_5C] ",xcode,1
"loc_1000032AA:   | * | mov rcx, [rbp+var_F8] ",xcode,1
"lea rax, [rbp+var_5C]  | * | mov rdx, [rbp+var_100] ",xcode,1
"mov rcx, [rbp+var_F8]  | * | mov [rbp+var_50], rcx ",xcode,1
"mov rdx, [rbp+var_100]  | * | mov [rbp+var_58], rdx ",xcode,1
"mov rax, [rbp+var_58]  | * | mov [rbp+var_114], 1 ",xcode,1
call rax  | * | jnz loc_10000332E ,xcode,1
"test al, 1  | * | jmp loc_1000033B1 ",xcode,1
jnz loc_10000332E  | * | loc_10000332E:  ,xcode,1
"jmp loc_1000033B1  | * | lea rax, [rbp+var_BC] ",xcode,1
"loc_10000332E:   | * | mov rcx, [rbp+var_100] ",xcode,1
"lea rax, [rbp+var_BC]  | * | mov rdx, [rbp+var_108] ",xcode,1
"mov rcx, [rbp+var_100]  | * | mov [rbp+var_B0], rcx ",xcode,1
"mov rdx, [rbp+var_108]  | * | mov [rbp+var_B8], rdx ",xcode,1
"mov rax, [rbp+var_B8]  | * | mov [rbp+var_114], 2 ",xcode,1
"mov [rax], esi  | * | loc_1000033B1:  ",xcode,1
"loc_1000033B1:   | * | mov [rbp+var_F0], eax ",xcode,1
"mov eax, [rbp+var_114]  | * | loc_1000033BD:  ",xcode,1
"mov [rbp+var_F0], eax  | * | mov eax, [rbp+var_F0] ",xcode,1
"loc_1000033BD:   | * | add rsp, 120h ",xcode,1
"mov eax, [rbp+var_F0]  | * | pop rbp ",xcode,1
"add rsp, 120h  | * | retn ",xcode,2
pop rbp  | * | __ZNSt3__17__sort3IRPFbiiEPiEEjT0_S5_S5_T_ endp ,xcode,1
__ZNSt3__17__sort3IRPFbiiEPiEEjT0_S5_S5_T_ endp  | * | __ZNSt3__17__sort4IRPFbiiEPiEEjT0_S5_S5_S5_T_ proc near ,xcode,1
"push rbp  | * | sub rsp, 0C0h ",xcode,1
"mov rbp, rsp  | * | mov [rbp+var_98], rdi ",xcode,1
"sub rsp, 0C0h  | * | mov [rbp+var_A0], rsi ",xcode,1
"mov [rbp+var_98], rdi  | * | mov [rbp+var_A8], rdx ",xcode,1
"mov [rbp+var_A0], rsi  | * | mov [rbp+var_B0], rcx ",xcode,1
"mov [rbp+var_A8], rdx  | * | mov [rbp+var_B8], r8 ",xcode,1
"mov [rbp+var_B0], rcx  | * | mov rdi, [rbp+var_98] ",xcode,1
"mov [rbp+var_B8], r8  | * | mov rsi, [rbp+var_A0] ",xcode,1
"mov rdi, [rbp+var_98]  | * | mov rdx, [rbp+var_A8] ",xcode,1
"mov rsi, [rbp+var_A0]  | * | mov rcx, [rbp+var_B8] ",xcode,1
"mov rdx, [rbp+var_A8]  | * | call j___ZNSt3__17__sort3IRPFbiiEPiEEjT0_S5_S5_T_  ",xcode,1
"mov rcx, [rbp+var_B8]  | * | mov [rbp+var_BC], eax ",xcode,1
"call j___ZNSt3__17__sort3IRPFbiiEPiEEjT0_S5_S5_T_   | * | mov rcx, [rbp+var_B8] ",xcode,1
"mov [rbp+var_BC], eax  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_B8]  | * | mov rdx, [rbp+var_B0] ",xcode,1
"mov rdx, [rbp+var_B0]  | * | mov rdx, [rbp+var_A8] ",xcode,1
"mov rdx, [rbp+var_A8]  | * | call rcx ",xcode,1
call rcx  | * | jnz loc_100003450 ,xcode,1
"test al, 1  | * | jmp loc_1000035E2 ",xcode,1
jnz loc_100003450  | * | loc_100003450:  ,xcode,1
"jmp loc_1000035E2  | * | lea rax, [rbp+var_8C] ",xcode,1
"loc_100003450:   | * | mov rcx, [rbp+var_A8] ",xcode,1
"lea rax, [rbp+var_8C]  | * | mov rdx, [rbp+var_B0] ",xcode,1
"mov rcx, [rbp+var_A8]  | * | mov [rbp+var_80], rcx ",xcode,1
"mov rdx, [rbp+var_B0]  | * | mov [rbp+var_88], rdx ",xcode,1
"mov rax, [rbp+var_88]  | * | mov esi, [rbp+var_BC] ",xcode,1
"mov esi, [rbp+var_BC]  | * | mov [rbp+var_BC], esi ",xcode,3
"add esi, 1  | * | mov rax, [rbp+var_B8] ",xcode,2
"mov [rbp+var_BC], esi  | * | mov rax, [rax] ",xcode,2
"mov rax, [rbp+var_B8]  | * | mov rcx, [rbp+var_A8] ",xcode,1
"mov rcx, [rbp+var_A8]  | * | mov rcx, [rbp+var_A0] ",xcode,1
"mov rcx, [rbp+var_A0]  | * | call rax ",xcode,1
call rax  | * | jnz loc_1000034EB ,xcode,1
"test al, 1  | * | jmp loc_1000035DD ",xcode,1
jnz loc_1000034EB  | * | loc_1000034EB:  ,xcode,1
"jmp loc_1000035DD  | * | lea rax, [rbp+var_2C] ",xcode,1
"loc_1000034EB:   | * | mov rcx, [rbp+var_A0] ",xcode,1
"lea rax, [rbp+var_2C]  | * | mov rdx, [rbp+var_A8] ",xcode,1
"mov rcx, [rbp+var_A0]  | * | mov [rbp+var_20], rcx ",xcode,1
"mov rdx, [rbp+var_A8]  | * | mov [rbp+var_28], rdx ",xcode,1
"mov rax, [rbp+var_28]  | * | mov esi, [rbp+var_BC] ",xcode,1
"mov rax, [rbp+var_B8]  | * | mov rcx, [rbp+var_A0] ",xcode,1
"mov rcx, [rbp+var_98]  | * | call rax ",xcode,1
call rax  | * | jnz loc_100003577 ,xcode,1
"test al, 1  | * | jmp loc_1000035D8 ",xcode,1
jnz loc_100003577  | * | loc_100003577:  ,xcode,1
"jmp loc_1000035D8  | * | lea rax, [rbp+var_5C] ",xcode,1
"loc_100003577:   | * | mov rcx, [rbp+var_98] ",xcode,1
"lea rax, [rbp+var_5C]  | * | mov rdx, [rbp+var_A0] ",xcode,1
"mov rcx, [rbp+var_98]  | * | mov [rbp+var_50], rcx ",xcode,1
"mov rdx, [rbp+var_A0]  | * | mov [rbp+var_58], rdx ",xcode,1
"mov rax, [rbp+var_58]  | * | mov esi, [rbp+var_BC] ",xcode,1
"add esi, 1  | * | loc_1000035D8:  ",xcode,1
"mov [rbp+var_BC], esi  | * | jmp $+5 ",xcode,1
loc_1000035D8:   | * | loc_1000035DD:  ,xcode,1
loc_1000035DD:   | * | loc_1000035E2:  ,xcode,1
"jmp $+5  | * | mov eax, [rbp+var_BC] ",xcode,1
"loc_1000035E2:   | * | add rsp, 0C0h ",xcode,1
"mov eax, [rbp+var_BC]  | * | pop rbp ",xcode,1
"add rsp, 0C0h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__17__sort4IRPFbiiEPiEEjT0_S5_S5_S5_T_ endp ,xcode,1
__ZNSt3__17__sort4IRPFbiiEPiEEjT0_S5_S5_S5_T_ endp  | * | __ZNSt3__17__sort5IRPFbiiEPiEEjT0_S5_S5_S5_S5_T_ proc near ,xcode,1
var_F4 = dword ptr -0F4h  | * | var_E8 = qword ptr -0E8h ,data,1
"push rbp  | * | sub rsp, 100h ",xcode,1
"mov rbp, rsp  | * | mov [rbp+var_C8], rdi ",xcode,1
"sub rsp, 100h  | * | mov [rbp+var_D0], rsi ",xcode,1
"mov [rbp+var_C8], rdi  | * | mov [rbp+var_D8], rdx ",xcode,1
"mov [rbp+var_D0], rsi  | * | mov [rbp+var_E0], rcx ",xcode,1
"mov [rbp+var_D8], rdx  | * | mov [rbp+var_E8], r8 ",xcode,1
"mov [rbp+var_E0], rcx  | * | mov [rbp+var_F0], r9 ",xcode,1
"mov [rbp+var_E8], r8  | * | mov rdi, [rbp+var_C8] ",xcode,1
"mov [rbp+var_F0], r9  | * | mov rsi, [rbp+var_D0] ",xcode,1
"mov rdi, [rbp+var_C8]  | * | mov rdx, [rbp+var_D8] ",xcode,1
"mov rsi, [rbp+var_D0]  | * | mov rcx, [rbp+var_E0] ",xcode,1
"mov rdx, [rbp+var_D8]  | * | mov r8, [rbp+var_F0] ",xcode,1
"mov rcx, [rbp+var_E0]  | * | call j___ZNSt3__17__sort4IRPFbiiEPiEEjT0_S5_S5_S5_T_  ",xcode,1
"mov r8, [rbp+var_F0]  | * | mov [rbp+var_F4], eax ",xcode,1
"call j___ZNSt3__17__sort4IRPFbiiEPiEEjT0_S5_S5_S5_T_   | * | mov rcx, [rbp+var_F0] ",xcode,1
"mov [rbp+var_F4], eax  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_F0]  | * | mov rdx, [rbp+var_E8] ",xcode,1
"mov rdx, [rbp+var_E8]  | * | mov rdx, [rbp+var_E0] ",xcode,1
"mov rdx, [rbp+var_E0]  | * | call rcx ",xcode,1
call rcx  | * | jnz loc_10000368E ,xcode,1
"test al, 1  | * | jmp loc_1000038DB ",xcode,1
jnz loc_10000368E  | * | loc_10000368E:  ,xcode,1
"jmp loc_1000038DB  | * | lea rax, [rbp+var_BC] ",xcode,1
"loc_10000368E:   | * | mov rcx, [rbp+var_E0] ",xcode,1
"lea rax, [rbp+var_BC]  | * | mov rdx, [rbp+var_E8] ",xcode,1
"mov rcx, [rbp+var_E0]  | * | mov [rbp+var_B0], rcx ",xcode,1
"mov rdx, [rbp+var_E8]  | * | mov [rbp+var_B8], rdx ",xcode,1
"mov rax, [rbp+var_B8]  | * | mov esi, [rbp+var_F4] ",xcode,1
"mov esi, [rbp+var_F4]  | * | mov [rbp+var_F4], esi ",xcode,4
"add esi, 1  | * | mov rax, [rbp+var_F0] ",xcode,3
"mov [rbp+var_F4], esi  | * | mov rax, [rax] ",xcode,3
"mov rax, [rbp+var_F0]  | * | mov rcx, [rbp+var_E0] ",xcode,1
"mov rcx, [rbp+var_D8]  | * | call rax ",xcode,1
call rax  | * | jnz loc_100003744 ,xcode,1
"test al, 1  | * | jmp loc_1000038D6 ",xcode,1
jnz loc_100003744  | * | loc_100003744:  ,xcode,1
"jmp loc_1000038D6  | * | lea rax, [rbp+var_5C] ",xcode,1
"loc_100003744:   | * | mov rcx, [rbp+var_D8] ",xcode,1
"lea rax, [rbp+var_5C]  | * | mov rdx, [rbp+var_E0] ",xcode,1
"mov rcx, [rbp+var_D8]  | * | mov [rbp+var_50], rcx ",xcode,1
"mov rdx, [rbp+var_E0]  | * | mov [rbp+var_58], rdx ",xcode,1
"mov rax, [rbp+var_58]  | * | mov esi, [rbp+var_F4] ",xcode,1
"mov rax, [rbp+var_F0]  | * | mov rcx, [rbp+var_D8] ",xcode,1
"mov rcx, [rbp+var_D8]  | * | mov rcx, [rbp+var_D0] ",xcode,1
"mov rcx, [rbp+var_D0]  | * | call rax ",xcode,1
call rax  | * | jnz loc_1000037D0 ,xcode,1
"test al, 1  | * | jmp loc_1000038D1 ",xcode,1
jnz loc_1000037D0  | * | loc_1000037D0:  ,xcode,1
"jmp loc_1000038D1  | * | lea rax, [rbp+var_2C] ",xcode,1
"loc_1000037D0:   | * | mov rcx, [rbp+var_D0] ",xcode,1
"lea rax, [rbp+var_2C]  | * | mov rdx, [rbp+var_D8] ",xcode,1
"mov rcx, [rbp+var_D0]  | * | mov [rbp+var_20], rcx ",xcode,1
"mov rdx, [rbp+var_D8]  | * | mov [rbp+var_28], rdx ",xcode,1
"mov rax, [rbp+var_28]  | * | mov esi, [rbp+var_F4] ",xcode,1
"mov rax, [rbp+var_F0]  | * | mov rcx, [rbp+var_D0] ",xcode,1
"mov rcx, [rbp+var_D0]  | * | mov rcx, [rbp+var_C8] ",xcode,1
"mov rcx, [rbp+var_C8]  | * | call rax ",xcode,1
call rax  | * | jnz loc_10000385C ,xcode,1
"test al, 1  | * | jmp loc_1000038CC ",xcode,1
jnz loc_10000385C  | * | loc_10000385C:  ,xcode,1
"jmp loc_1000038CC  | * | lea rax, [rbp+var_8C] ",xcode,1
"loc_10000385C:   | * | mov rcx, [rbp+var_C8] ",xcode,1
"lea rax, [rbp+var_8C]  | * | mov rdx, [rbp+var_D0] ",xcode,1
"mov rcx, [rbp+var_C8]  | * | mov [rbp+var_80], rcx ",xcode,1
"mov rdx, [rbp+var_D0]  | * | mov [rbp+var_88], rdx ",xcode,1
"mov rax, [rbp+var_88]  | * | mov esi, [rbp+var_F4] ",xcode,1
"add esi, 1  | * | loc_1000038CC:  ",xcode,1
"mov [rbp+var_F4], esi  | * | jmp $+5 ",xcode,1
loc_1000038CC:   | * | loc_1000038D1:  ,xcode,1
loc_1000038D1:   | * | loc_1000038D6:  ,xcode,1
loc_1000038D6:   | * | loc_1000038DB:  ,xcode,1
"jmp $+5  | * | mov eax, [rbp+var_F4] ",xcode,1
"loc_1000038DB:   | * | add rsp, 100h ",xcode,1
"mov eax, [rbp+var_F4]  | * | pop rbp ",xcode,1
"add rsp, 100h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__17__sort5IRPFbiiEPiEEjT0_S5_S5_S5_S5_T_ endp ,xcode,1
__ZNSt3__17__sort5IRPFbiiEPiEEjT0_S5_S5_S5_S5_T_ endp  | * | __ZNSt3__118__insertion_sort_3IRPFbiiEPiEEvT0_S5_T_ proc near ,xcode,1
var_5D = byte ptr -5Dh  | * | var_58 = qword ptr -58h ,data,1
var_44 = dword ptr -44h  | * | var_38 = qword ptr -38h ,data,2
"push rbp  | * | sub rsp, 60h ",xcode,1
"mov rbp, rsp  | * | mov [rbp+var_20], rdi ",xcode,1
"sub rsp, 60h  | * | mov [rbp+var_28], rsi ",xcode,1
"mov [rbp+var_20], rdi  | * | mov [rbp+var_30], rdx ",xcode,1
"mov [rbp+var_28], rsi  | * | mov rdx, [rbp+var_20] ",xcode,2
"mov [rbp+var_30], rdx  | * | add rdx, 8 ",xcode,1
"mov rdx, [rbp+var_20]  | * | mov [rbp+var_38], rdx ",xcode,1
"add rdx, 8  | * | mov rdi, [rbp+var_20] ",xcode,1
"mov [rbp+var_38], rdx  | * | mov rdx, [rbp+var_20] ",xcode,1
"mov rdi, [rbp+var_20]  | * | add rdx, 4 ",xcode,1
"mov rdx, [rbp+var_20]  | * | mov rsi, [rbp+var_38] ",xcode,1
"add rdx, 4  | * | mov rcx, [rbp+var_30] ",xcode,1
"mov rsi, [rbp+var_38]  | * | mov [rbp+var_58], rsi ",xcode,1
"mov rcx, [rbp+var_30]  | * | mov rsi, rdx ",xcode,1
"mov [rbp+var_58], rsi  | * | mov rdx, [rbp+var_58] ",xcode,2
"mov rsi, rdx  | * | call j___ZNSt3__17__sort3IRPFbiiEPiEEjT0_S5_S5_T_  ",xcode,1
"mov rdx, [rbp+var_58]  | * | mov rcx, [rbp+var_38] ",xcode,1
"call j___ZNSt3__17__sort3IRPFbiiEPiEEjT0_S5_S5_T_   | * | add rcx, 4 ",xcode,1
"mov rcx, [rbp+var_38]  | * | mov [rbp+var_40], rcx ",xcode,1
"add rcx, 4  | * | mov [rbp+var_5C], eax ",xcode,1
"mov [rbp+var_40], rcx  | * | loc_10000394C:  ",xcode,1
"mov [rbp+var_5C], eax  | * | mov rax, [rbp+var_40] ",xcode,1
"loc_10000394C:   | * | cmp rax, [rbp+var_28] ",xcode,1
"mov rax, [rbp+var_40]  | * | jz loc_100003A2A ",xcode,1
"cmp rax, [rbp+var_28]  | * | mov rax, [rbp+var_30] ",xcode,1
"jz loc_100003A2A  | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_30]  | * | mov rcx, [rbp+var_40] ",xcode,1
"mov rcx, [rbp+var_40]  | * | mov rcx, [rbp+var_38] ",xcode,1
"mov rcx, [rbp+var_38]  | * | call rax ",xcode,1
call rax  | * | jnz loc_10000397C ,xcode,1
"test al, 1  | * | jmp loc_100003A0F ",xcode,1
jnz loc_10000397C  | * | loc_10000397C:  ,xcode,1
"jmp loc_100003A0F  | * | mov rax, [rbp+var_40] ",xcode,1
"loc_10000397C:   | * | mov [rbp+var_18], rax ",xcode,1
"mov rax, [rbp+var_40]  | * | mov rax, [rbp+var_18] ",xcode,1
"mov [rbp+var_18], rax  | * | mov ecx, [rax] ",xcode,2
"mov rax, [rbp+var_18]  | * | mov [rbp+var_44], ecx ",xcode,1
"mov ecx, [rax]  | * | mov rax, [rbp+var_38] ",xcode,1
"mov [rbp+var_44], ecx  | * | mov [rbp+var_50], rax ",xcode,1
"mov rax, [rbp+var_38]  | * | mov rax, [rbp+var_40] ",xcode,1
"mov [rbp+var_50], rax  | * | mov [rbp+var_38], rax ",xcode,1
"mov rax, [rbp+var_40]  | * | loc_10000399D:  ",xcode,1
"mov [rbp+var_38], rax  | * | mov rax, [rbp+var_50] ",xcode,1
"loc_10000399D:   | * | mov [rbp+var_8], rax ",xcode,1
"mov rax, [rbp+var_50]  | * | mov rax, [rbp+var_8] ",xcode,1
"mov [rbp+var_8], rax  | * | mov ecx, [rax] ",xcode,2
"mov rax, [rbp+var_8]  | * | mov rax, [rbp+var_38] ",xcode,1
"mov ecx, [rax]  | * | mov [rax], ecx ",xcode,4
"mov rax, [rbp+var_38]  | * | mov rax, [rbp+var_50] ",xcode,1
"mov [rax], ecx  | * | mov [rbp+var_38], rax ",xcode,1
"mov rax, [rbp+var_50]  | * | mov al, 0 ",xcode,1
"mov [rbp+var_38], rax  | * | mov rcx, [rbp+var_38] ",xcode,1
"mov al, 0  | * | cmp rcx, [rbp+var_20] ",xcode,1
"mov rcx, [rbp+var_38]  | * | mov [rbp+var_5D], al ",xcode,1
"cmp rcx, [rbp+var_20]  | * | jz loc_1000039F0 ",xcode,1
"mov [rbp+var_5D], al  | * | mov rax, [rbp+var_30] ",xcode,1
"jz loc_1000039F0  | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_30]  | * | mov edi, [rbp+var_44] ",xcode,1
"mov rax, [rax]  | * | mov rcx, [rbp+var_50] ",xcode,1
"mov edi, [rbp+var_44]  | * | mov rdx, rcx ",xcode,1
"mov rcx, [rbp+var_50]  | * | add rdx, 0FFFFFFFFFFFFFFFCh ",xcode,1
"mov rdx, rcx  | * | mov [rbp+var_50], rdx ",xcode,1
"mov [rbp+var_50], rdx  | * | call rax ",xcode,1
"mov esi, [rcx-4]  | * | mov [rbp+var_5D], al ",xcode,1
call rax  | * | loc_1000039F0:  ,xcode,1
"mov [rbp+var_5D], al  | * | mov al, [rbp+var_5D] ",xcode,1
"loc_1000039F0:   | * | test al, 1 ",xcode,1
"mov al, [rbp+var_5D]  | * | jnz loc_10000399D ",xcode,1
"test al, 1  | * | lea rax, [rbp+var_44] ",xcode,1
"jnz loc_10000399D  | * | mov [rbp+var_10], rax ",xcode,1
"lea rax, [rbp+var_44]  | * | mov rax, [rbp+var_10] ",xcode,1
"mov [rbp+var_10], rax  | * | mov ecx, [rax] ",xcode,2
"mov rax, [rbp+var_10]  | * | mov rax, [rbp+var_38] ",xcode,1
"mov rax, [rbp+var_38]  | * | loc_100003A0F:  ",xcode,1
"mov [rax], ecx  | * | mov rax, [rbp+var_40] ",xcode,1
"loc_100003A0F:   | * | mov [rbp+var_38], rax ",xcode,1
"mov rax, [rbp+var_40]  | * | mov rax, [rbp+var_40] ",xcode,1
"mov [rbp+var_38], rax  | * | add rax, 4 ",xcode,1
"mov rax, [rbp+var_40]  | * | mov [rbp+var_40], rax ",xcode,1
"add rax, 4  | * | jmp loc_10000394C ",xcode,1
"mov [rbp+var_40], rax  | * | loc_100003A2A:  ",xcode,1
"jmp loc_10000394C  | * | add rsp, 60h ",xcode,1
loc_100003A2A:   | * | pop rbp ,xcode,1
"add rsp, 60h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__118__insertion_sort_3IRPFbiiEPiEEvT0_S5_T_ endp ,xcode,1
retn  | * | __ZNSt3__127__insertion_sort_incompleteIRPFbiiEPiEEbT0_S5_T_ proc near ,xcode,1
var_D1 = byte ptr -0D1h  | * | var_CC = dword ptr -0CCh ,data,1
var_D0 = dword ptr -0D0h  | * | var_C8 = qword ptr -0C8h ,data,1
var_CC = dword ptr -0CCh  | * | var_C0 = qword ptr -0C0h ,data,1
var_C8 = qword ptr -0C8h  | * | var_B4 = dword ptr -0B4h ,data,1
var_B4 = dword ptr -0B4h  | * | var_A4 = dword ptr -0A4h ,data,1
var_A4 = dword ptr -0A4h  | * | var_98 = qword ptr -98h ,data,1
var_7C = dword ptr -7Ch  | * | var_70 = dword ptr -70h ,data,1
var_78 = qword ptr -78h  | * | var_6C = dword ptr -6Ch ,data,1
var_70 = dword ptr -70h  | * | var_68 = qword ptr -68h ,data,1
